Tue Jan 17 13:12:14 JST 2023,,,,,,,,,,,,,,,,,,
WSCE-5000_SEED(0),,,,,,,,,,,,,,,W-SCE,SCE,,
VisitorId,waitingTime[0],waitingTime[1],waitingTime[2],waitingTime[3],maxWTime,minWTime,sumWaitingTime,movingTime,travelTime,preference[0](WT),preference[1](MT),preference[2](TT),preference[3](smooth),preference[4](bias),utility,utility,W-SCEÇ≈è„è∏Ç∑ÇÈå¯óp,
188,0,450,661,1073,1073,0,2184,2600,5964,0.296803947,0.445836075,0,0,0.257359978,-1531.246359,-1463.890351,-67.35600716,
189,61,1034,4279,2757,4279,61,8131,3800,13151,0.109384771,0.382834399,0,0,0.50778083,-202.3587466,-828.8737167,626.5149701,
190,0,122,1575,4242,4242,0,5939,3000,10149,0.372430871,0.242116111,0,0,0.385453018,-1303.123578,-1477.602407,174.4788293,
191,0,372,686,2537,2537,0,3595,2600,7375,0.31865086,0.311613074,0,0,0.369736066,-1017.723434,-1229.780676,212.0572417,
192,0,504,2961,2184,2961,0,5649,3400,10229,0.174810636,0.352111963,0,0,0.473077402,-783.9037684,-449.6307045,-334.2730639,
193,0,471,630,4399,4399,0,5500,3800,10470,0.793755332,0.106064479,0,0,0.100180188,-4328.006703,-1961.718309,-2366.288393,
194,319,331,1667,4024,4024,319,6341,2600,10161,0.243504475,0.454857059,0,0,0.301638466,-1609.119712,-2720.280018,1111.160306,
195,0,461,703,1116,1116,0,2280,2600,6070,0.795848023,0.119872136,0,0,0.084279841,-2032.144743,-2627.890428,595.7456843,
196,15,124,1686,4305,4305,15,6130,3000,10300,0.402693953,0.292034773,0,0,0.305271273,-2035.004493,-1677.954386,-357.0501072,
197,0,446,609,3981,3981,0,5036,3400,9646,0.590664339,0.386565284,0,0,0.022770377,-4198.258706,-4258.888939,60.63023298,
198,0,426,1508,5193,5193,0,7127,2600,10917,0.049678945,0.367163188,0,0,0.583157867,1719.65267,1827.806073,-108.153403,
199,0,195,579,5369,5369,0,6143,3000,10353,0.785217973,0.157846657,0,0,0.05693537,-4991.447978,-2834.047919,-2157.400059,
200,78,1063,1236,5531,5531,78,7908,4600,13698,0.153916589,0.100580159,0,0,0.745503252,2385.388115,737.4376598,1647.950455,
201,0,43,596,782,782,0,1421,3000,5581,0.21557561,0.430910532,0,0,0.353513857,-1322.616702,-1423.696789,101.0800869,
202,123,1044,1052,1141,1141,123,3360,3000,7530,0.206378936,0.697938802,0,0,0.095682262,-2689.84509,-2825.079695,135.2346057,
203,0,444,2034,1737,2034,0,4215,3000,8405,0.652764473,0.077864326,0,0,0.269371201,-2437.094208,-4922.157994,2485.063786,
204,0,399,2512,1626,2512,0,4537,3400,9147,0.391848354,0.4098214,0,0,0.198330246,-2673.003167,-3252.348046,579.3448794,
205,0,510,2719,1697,2719,0,4926,3400,9536,0.443479036,0.319629,0,0,0.236891964,-2627.207078,-5491.454918,2864.247839,
206,0,433,627,1868,1868,0,2928,3800,7898,0.703060685,0.266318497,0,0,0.030620818,-3013.372289,-4537.3558,1523.983512,
207,283,4427,11493,7376,11493,283,23579,5800,30629,0.074338083,0.355736039,0,0,0.569925878,2572.782405,3915.828421,-1343.046016,
208,0,490,1681,3977,3977,0,6148,2600,9948,0.282454951,0.513459344,0,0,0.204085704,-2259.878489,-3014.643536,754.765047,
209,0,472,1060,1485,1485,0,3017,2600,6777,0.481726505,0.339484851,0,0,0.178788643,-2070.528345,-2726.440312,655.9119667,
210,87,1093,1021,5345,5345,87,7546,4200,12936,0.441143327,0.132067992,0,0,0.426788681,-1639.498231,-1141.625233,-497.8729976,
211,0,502,3613,2696,3613,0,6811,3400,11421,0.547689061,0.132181226,0,0,0.320129713,-3023.09771,-2933.195593,-89.90211765,
212,0,531,801,1761,1761,0,3093,3800,8043,0.510746945,0.059722315,0,0,0.42953074,-1050.281463,-736.529632,-313.7518308,
213,0,419,957,3593,3593,0,4969,2600,8729,0.075236506,0.561248355,0,0,0.363515139,-526.9860273,-1492.917816,965.9317889,
214,0,982,3212,7804,7804,0,11998,3000,16198,0.217635337,0.550225866,0,0,0.232138797,-2450.255204,-2190.192426,-260.0627774,
215,77,615,1897,1135,1897,77,3724,2600,7494,0.371090288,0.436288279,0,0,0.192621432,-2165.718753,-2448.190494,282.471741,
216,272,880,996,6367,6367,272,8515,3000,12735,0.268696276,0.297081694,0,0,0.43422203,-532.6106051,-1540.800043,1008.189438,
217,0,509,1100,5013,5013,0,6622,3400,11222,0.262515378,0.205365364,0,0,0.532119259,230.8947754,-1114.676813,1345.571589,
218,0,877,1018,7065,7065,0,8960,4600,14760,0.244869104,0.011711436,0,0,0.74341946,3004.358702,1573.458088,1430.900614,
219,0,440,2102,5975,5975,0,8517,3400,13097,0.698885473,0.181448396,0,0,0.11966613,-5854.326993,-4470.500125,-1383.826868,
220,0,0,2482,7423,7423,0,9905,4200,15305,0.07689262,0.445503772,0,0,0.477603608,912.5143353,230.035603,682.4787322,
221,0,590,1141,6388,6388,0,8119,3400,12739,0.178068489,0.257770092,0,0,0.564161419,1281.706775,-7.078779466,1288.785554,
222,0,587,1916,1105,1916,0,3608,2600,7378,0.331090552,0.468848646,0,0,0.200060802,-2030.264694,-3109.173207,1078.908513,
223,0,566,601,5371,5371,0,6538,2600,10338,0.022893928,0.667220313,0,0,0.30988576,-220.0568971,-779.2911435,559.2342464,
224,0,546,1097,1521,1521,0,3164,3400,7734,0.420901489,0.516298822,0,0,0.062799689,-2991.629979,-6434.505982,3442.876003,
225,0,501,1609,3957,3957,0,6067,2600,9847,0.098866251,0.483217368,0,0,0.417916381,-202.4915833,-827.4786145,624.9870312,
226,0,571,992,1175,1175,0,2738,3800,7688,0.403113991,0.483700483,0,0,0.113185526,-2808.794949,-3165.712406,356.9174578,
227,0,268,2496,8772,8772,0,11536,3000,15776,0.426332732,0.261262632,0,0,0.312404636,-2961.548828,-2332.386332,-629.162496,
228,69,463,1854,1747,1854,69,4133,2600,7933,0.160851305,0.725627205,0,0,0.113521491,-2348.793313,-3267.104185,918.3108723,
229,100,651,1000,3999,3999,100,5750,3000,9960,0.049612441,0.629661958,0,0,0.320725601,-923.7482899,-1197.538872,273.7905821,
230,255,51,551,780,780,51,1637,2600,5437,0.157745135,0.405050617,0,0,0.437204248,-992.6384925,-960.5524806,-32.08601191,
231,0,296,599,4562,4562,0,5457,3000,9657,0.071090623,0.238070019,0,0,0.690839358,2049.457563,887.4962038,1161.96136,
232,0,1047,4031,9630,9630,0,14708,3000,18958,0.422469922,0.157456904,0,0,0.420073174,-2640.753652,-2685.219217,44.46556513,
233,0,1060,829,6197,6197,0,8086,3800,13096,0.177291176,0.204729803,0,0,0.617979021,1618.066294,2502.455271,-884.3889773,
234,0,778,1273,10238,10238,0,12289,4600,18079,0.73943513,0.163937123,0,0,0.096627747,-8851.754209,-4328.945223,-4522.808987,
235,0,154,1449,4259,4259,0,5862,3400,10432,0.162878276,0.350398604,0,0,0.486723119,-73.19394507,-225.7370908,152.5431457,
236,0,756,995,7768,7768,0,9519,3400,14149,0.30913652,0.468632128,0,0,0.222231352,-2809.726628,-4447.975774,1638.249146,
237,0,0,1181,1257,1257,0,2438,2600,6228,0.379828933,0.44549807,0,0,0.174672997,-1864.753964,-1812.428491,-52.32547341,
238,275,288,2067,1192,2067,275,3822,2600,7612,0.461639951,0.383877051,0,0,0.154482998,-2485.634691,-2070.453229,-415.181462,
239,0,718,680,3096,3096,0,4494,2600,8294,0.293276822,0.28824129,0,0,0.418481888,-771.7934676,-1639.719339,867.9258718,
240,277,444,671,3828,3828,277,5220,3000,9400,0.075989744,0.285912268,0,0,0.638097988,1011.482686,4391.868605,-3380.385919,
241,0,579,1821,1763,1821,0,4163,2600,7933,0.415132411,0.523250749,0,0,0.06161684,-2976.443909,-2755.65532,-220.7885893,
242,0,34,1190,2858,2858,0,4082,2600,7872,0.222698998,0.378074285,0,0,0.399226717,-751.0604946,-1165.283698,414.2232032,
243,228,1692,1794,10295,10295,228,14009,4200,19429,0.340914386,0.194202917,0,0,0.464882697,-911.5477732,-1500.102199,588.5544261,
244,0,1071,4487,3064,4487,0,8622,5000,14852,0.520333625,0.384139764,0,0,0.095526611,-5978.387432,-8245.966803,2267.579372,
245,26,111,1473,1540,1540,26,3150,3000,7330,0.324147608,0.368646953,0,0,0.307205439,-1661.896791,-1265.465038,-396.4317529,
246,35,860,1063,7575,7575,35,9533,3000,13753,0.3457668,0.448038862,0,0,0.206194338,-3085.606175,-2965.336288,-120.2698863,
247,0,254,1059,2575,2575,0,3888,2200,7318,0.947026543,0.025771261,0,0,0.027202196,-3668.690319,-1772.416299,-1896.27402,
248,0,535,3907,1225,3907,0,5667,3400,10257,0.275051221,0.357565529,0,0,0.36738325,-1339.071712,-1808.936364,469.8646513,
249,447,2676,2837,1423,2837,447,7383,5400,13983,0.138394952,0.170064915,0,0,0.691540133,-287.3395538,309.8372766,-597.1768304,
250,80,2865,1526,3481,3481,80,7952,4600,13732,0.476847732,0.001480514,0,0,0.521671754,-2024.497889,-361.3463606,-1663.151529,
251,46,564,2021,6699,6699,46,9330,3400,13970,0.364000408,0.009172595,0,0,0.626826997,742.9693785,-3397.021089,4139.990467,
252,0,462,633,2739,2739,0,3834,2600,7614,0.293349272,0.205550382,0,0,0.501100346,-286.6182538,-414.3687514,127.7504976,
253,0,618,3989,2872,3989,0,7479,3400,12069,0.531910828,0.366258828,0,0,0.101830344,-4817.239856,-3720.044211,-1097.195645,
254,0,661,639,3972,3972,0,5272,3400,9852,0.246422895,0.407990935,0,0,0.34558617,-1313.642411,-1798.117713,484.4753019,
255,93,259,695,4723,4723,93,5770,3000,9970,0.034892389,0.614842006,0,0,0.350265605,-424.1253558,-758.4121853,334.2868295,
256,0,241,2241,8325,8325,0,10807,3000,15007,0.212084042,0.34774386,0,0,0.440172097,329.2088838,122.3190639,206.8898199,
257,0,440,913,6319,6319,0,7672,3000,11892,0.37484652,0.342164503,0,0,0.282988977,-2114.108668,-1687.481884,-426.6267846,
258,434,29,847,2573,2573,29,3883,2200,7293,0.022809055,0.308688307,0,0,0.668502638,932.9888728,103.3914471,829.5974257,
259,0,695,723,1424,1424,0,2842,3000,7052,0.454569824,0.32021041,0,0,0.225219767,-1931.805721,-1998.284274,66.47855377,
260,112,888,1539,1207,1539,112,3746,4600,9516,0.801373864,0.106791821,0,0,0.091834315,-3362.141303,-2092.979368,-1269.161936,
261,55,1245,1168,7584,7584,55,10052,4200,15452,0.248764735,0.390751418,0,0,0.360483846,-1427.656196,-947.2925278,-480.3636681,
262,16,668,670,3677,3677,16,5031,2600,8801,0.369206099,0.357475148,0,0,0.273318752,-1786.29132,-2334.831432,548.540112,
263,108,352,497,991,991,108,1948,3000,6118,0.481859412,0.370059115,0,0,0.148081473,-1918.083539,-1613.12467,-304.9588687,
264,370,1234,1632,1233,1632,370,4469,5000,10659,0.605543505,0.189811629,0,0,0.204644866,-3396.97025,-4614.116216,1217.145966,
265,24,389,1119,5751,5751,24,7283,4200,12663,0.50708608,0.106830773,0,0,0.386083147,-1930.698981,-1804.619139,-126.0798423,
266,136,874,1157,6539,6539,136,8706,3800,13686,0.361136745,0.17588624,0,0,0.462977015,-847.9823811,-1554.204029,706.221648,
267,193,1873,6758,3289,6758,193,12113,3400,16723,0.577580178,2.10E-04,0,0,0.422209648,-4225.136941,-4333.038791,107.9018494,
268,395,376,2422,1569,2422,376,4762,2600,8592,0.253960562,0.486316908,0,0,0.259722531,-1942.391856,-3996.121689,2053.729833,
269,65,344,491,1058,1058,65,1958,2600,5758,0.611403994,0.108749414,0,0,0.279846592,-1201.989831,-1489.835228,287.8453967,
270,134,804,3231,2549,3231,134,6718,3000,10908,0.432261487,0.43844372,0,0,0.129294793,-3818.837852,-3860.805663,41.9678115,
271,72,185,511,3118,3118,72,3886,2200,7296,0.058749318,0.480304462,0,0,0.460946221,119.072525,-804.6330846,923.7056096,
272,108,750,2513,7710,7710,108,11081,2600,14871,0.392988312,0.292197039,0,0,0.314814649,-2721.194832,-2633.708718,-87.48611402,
273,57,706,6625,2907,6625,57,10295,5000,16485,0.397025443,0.006764014,0,0,0.596210542,-205.2861704,-620.3198077,415.0336373,
274,52,737,2395,5972,5972,52,9156,2600,12956,0.22200655,0.392594635,0,0,0.385398815,-771.8770385,-2314.249365,1542.372327,
275,201,463,744,3274,3274,201,4682,2600,8452,0.294678386,0.375933088,0,0,0.329388526,-1344.899291,-1469.334617,124.4353263,
276,387,1061,3790,2479,3790,387,7717,3000,11917,0.277961234,0.103236711,0,0,0.618802055,-348.9535825,1590.675559,-1939.629142,
277,55,1825,4813,15464,15464,55,22157,4600,27977,0.079585251,0.228354969,0,0,0.69205978,7850.145891,519.8980672,7330.247823,
278,197,470,4277,3007,4277,197,7951,3400,12521,0.631310988,0.259685974,0,0,0.109003038,-5457.753586,-6441.46471,983.7111242,
279,118,400,921,1051,1051,118,2490,3000,6670,0.260841242,0.487130135,0,0,0.252028623,-1875.742392,-1833.288941,-42.45345078,
280,79,87,1430,5090,5090,79,6686,2600,10476,0.367682367,0.605477531,0,0,0.026840102,-3898.070136,-4189.869465,291.7993295,
281,160,999,1664,2353,2353,160,5176,4600,10966,0.410736987,0.117320354,0,0,0.471942659,-1630.678025,-2032.575741,401.8977163,
282,0,731,1148,6749,6749,0,8628,3400,13248,0.054820372,0.45025766,0,0,0.494921969,1336.362157,94.87335342,1241.488803,
283,53,1182,4436,13821,13821,53,19492,3000,23722,0.405474572,0.244647994,0,0,0.349877434,-3820.341829,-6356.26927,2535.92744,
284,0,674,2229,8353,8353,0,11256,2600,15066,0.308952375,0.372964971,0,0,0.318082654,-1790.332452,-2633.478898,843.1464467,
285,66,656,3623,8233,8233,66,12578,3000,16838,0.689387176,0.229160642,0,0,0.081452182,-8693.373854,-10195.8287,1502.454848,
286,483,595,3928,3042,3928,483,8048,3400,12668,0.443002698,0.429171804,0,0,0.127825498,-4584.111007,-3933.839494,-650.2715134,
287,78,374,3833,2547,3833,78,6832,3800,11852,0.667375863,0.145525815,0,0,0.187098323,-4409.955788,-2958.393343,-1451.562445,
288,120,137,2151,1641,2151,120,4049,3000,8229,0.298007376,0.368203217,0,0,0.333789407,-1633.315228,-2827.568318,1194.25309,
289,299,748,4550,3425,4550,299,9022,4600,14782,0.161002014,0.178505296,0,0,0.660492691,534.0699012,-39.44266736,573.5125686,
290,0,480,622,2864,2864,0,3966,2600,7746,0.126353771,0.683593077,0,0,0.190053152,-1734.14883,-2026.007767,291.8589368,
291,394,668,3522,2291,3522,394,6875,2600,10705,0.261848824,0.405484546,0,0,0.332666629,-1813.889272,-2094.345805,280.4565325,
292,0,129,926,4879,4879,0,5934,3000,10124,0.059992341,0.468261514,0,0,0.471746146,540.8703534,-1195.514812,1736.385165,
293,0,0,1273,3770,3770,0,5043,2600,8803,0.258435619,0.333297933,0,0,0.408266448,-630.7009405,-2207.414113,1576.713172,
294,0,594,2303,6060,6060,0,8957,2600,12737,0.009460061,0.511177492,0,0,0.479362447,1491.141185,1208.532702,282.6084829,
295,215,500,748,4245,4245,215,5708,3000,9908,0.035356388,0.759073947,0,0,0.205569665,-1650.590358,-1864.633267,214.042909,
296,126,128,2815,1421,2815,126,4490,3000,8670,0.425670175,0.214738889,0,0,0.359590937,-1588.535722,-1332.296617,-256.2391042,
297,153,842,827,1471,1471,153,3293,3000,7483,0.503162567,0.19479824,0,0,0.302039194,-1843.221393,-1742.925624,-100.295769,
298,249,263,928,5060,5060,249,6500,4600,12260,0.011010358,0.30723179,0,0,0.681757852,1795.103466,794.0401137,1001.063352,
299,388,1667,5667,13236,13236,388,20958,3000,25188,0.248356068,0.211700796,0,0,0.539943136,1097.040556,-1049.274749,2146.315306,
300,217,1027,2473,2003,2473,217,5720,3000,9910,0.601681249,0.143335329,0,0,0.254983421,-3296.380137,-2990.090609,-306.2895276,
301,0,671,2335,1904,2335,0,4910,2600,8720,0.446035191,0.408838505,0,0,0.145126304,-2914.142979,-4773.305373,1859.162394,
302,246,1059,1139,1341,1341,246,3785,3400,8335,0.39697986,0.281414453,0,0,0.321605687,-2107.219682,-2611.44172,504.2220373,
303,39,81,594,3107,3107,39,3821,2600,7601,0.345643342,0.369195203,0,0,0.285161456,-1405.735388,-1566.087609,160.3522212,
304,156,375,3290,2292,3290,156,6113,3400,10693,0.411590759,0.152719426,0,0,0.435689815,-1669.848475,-1448.593156,-221.255319,
305,101,359,1832,4892,4892,101,7184,2600,10994,0.340018169,0.422283561,0,0,0.237698269,-2401.815379,-3355.540912,953.7255332,
306,284,1213,1260,8351,8351,284,11108,2600,14928,0.394959999,0.256761232,0,0,0.348278768,-2245.230052,-3395.466345,1150.236293,
307,375,847,5845,13464,13464,375,20531,4600,26351,0.229202779,0.235289468,0,0,0.535507753,1221.167175,-453.9828535,1675.150029,
308,92,375,1943,5028,5028,92,7438,2600,11248,0.285749642,0.486320831,0,0,0.227929527,-2264.779852,-3061.487743,796.7078918,
309,0,149,2031,7965,7965,0,10145,3000,14355,0.502177704,0.08881874,0,0,0.409003556,-2103.335708,-1617.317967,-486.0177419,
310,293,851,915,1451,1451,293,3510,3000,7700,0.073734521,0.433961947,0,0,0.492303532,-990.6065201,313.7435633,-1304.350083,
311,153,852,2044,8542,8542,153,11591,3400,16231,0.249669007,0.132041147,0,0,0.618289846,1843.98016,79.31063149,1764.669529,
312,79,1851,4839,11698,11698,79,18467,4200,23857,0.070816478,0.520018795,0,0,0.409164727,1262.238128,-70.84737679,1333.085505,
313,194,2719,10032,3729,10032,194,16674,5000,22884,0.310664036,0.004130262,0,0,0.685205702,1540.390253,2751.06687,-1210.676617,
314,279,665,3621,3574,3621,279,8139,4600,13939,0.410267138,0.286258633,0,0,0.303474229,-3641.743071,-1817.618537,-1824.124533,
315,156,936,1087,5577,5577,156,7756,4600,13526,0.195265717,0.38856943,0,0,0.416164853,-1045.870613,-319.3296744,-726.5409389,
316,278,1428,5154,2869,5154,278,9729,4600,15559,0.393617149,0.252758519,0,0,0.353624332,-3267.91819,-6002.182833,2734.264643,
317,351,1092,3551,2398,3551,351,7392,2600,11192,0.099607804,0.509374874,0,0,0.391017322,-809.420129,-593.4768677,-215.9432613,
318,74,879,3346,7895,7895,74,12194,2600,16044,0.165444934,0.493172122,0,0,0.341382943,-629.7270486,-1128.101826,498.3747777,
319,139,976,3056,8927,8927,139,13098,2600,16888,0.067283513,0.610490257,0,0,0.32222623,363.169984,1584.975411,-1221.805427,
320,170,683,4109,1781,4109,170,6743,4200,12133,0.083845169,0.340456282,0,0,0.575698549,272.3922242,402.5102074,-130.1179831,
321,328,1563,3903,3268,3903,328,9062,3000,13252,0.179341685,0.465488298,0,0,0.355170018,-1751.926424,-42.88101745,-1709.045406,
322,154,868,1415,5831,5831,154,8268,5000,14458,0.44586836,0.080039589,0,0,0.474092052,-1395.216962,-2439.722002,1044.505039,
323,183,1096,4185,1752,4185,183,7216,3800,12196,0.42131527,0.152077638,0,0,0.426607092,-1910.824428,-3065.942384,1155.117956,
324,0,860,3316,1254,3316,0,5430,2600,9240,0.243497759,0.456447033,0,0,0.300055208,-1513.972045,-1546.139934,32.1678892,
325,160,525,1157,1055,1157,160,2897,2600,6707,0.516376229,0.373744923,0,0,0.109878848,-2358.129522,-2304.559499,-53.57002313,
326,164,1073,5146,3398,5146,164,9781,3000,14011,0.350997508,0.417164055,0,0,0.231838436,-3529.579706,-7222.990285,3693.41058,
327,0,948,2914,1787,2914,0,5649,2600,9439,0.156475313,0.535267938,0,0,0.308256749,-1377.365513,-2816.370108,1439.004596,
328,0,329,633,6200,6200,0,7162,3000,11382,0.249658566,0.629256449,0,0,0.121084986,-2925.097082,-2137.361922,-787.7351607,
329,311,1284,1367,6291,6291,311,9253,3000,13463,0.559004405,0.227634032,0,0,0.213361562,-4579.46772,-3860.398902,-719.0688181,
330,0,852,946,3845,3845,0,5643,2600,9443,0.324759635,0.518354238,0,0,0.156886127,-2577.112477,-2579.870891,2.758413322,
331,28,953,3543,1157,3543,28,5681,2600,9471,0.130781896,0.502890285,0,0,0.36632782,-762.8444027,-2206.225638,1443.381235,
332,347,1761,4921,12550,12550,347,19579,3000,23829,0.335461798,0.382671231,0,0,0.281866971,-4276.397597,-3800.134083,-476.2635132,
333,306,509,4973,1889,4973,306,7677,3800,12667,0.558183162,0.291346467,0,0,0.150470372,-4690.043479,-2416.650741,-2273.392738,
334,0,1454,1532,6816,6816,0,9802,3400,14402,0.291373467,0.188557133,0,0,0.5200694,47.65604904,-624.2305833,671.8866324,
335,41,1050,1107,4849,4849,41,7047,3400,11637,0.132171188,0.212810576,0,0,0.655018236,1494.361357,3051.672141,-1557.310785,
336,125,1443,1157,5685,5685,125,8410,4200,13770,0.222545593,0.366444052,0,0,0.411010354,-1125.455889,-1748.96833,623.5124413,
337,861,3122,9300,13998,13998,861,27281,4600,33121,0.458847406,0.134444053,0,0,0.406708541,-7793.328634,-6205.674891,-1587.653743,
338,172,1025,4007,1266,4007,172,6470,2600,10250,0.528978631,0.315271159,0,0,0.15575021,-3644.8947,-5819.656393,2174.761693,
339,366,2470,2247,1811,2470,366,6894,4200,12274,0.400507337,0.194179281,0,0,0.405313382,-2723.871209,-1453.174193,-1270.697015,
340,230,660,717,5883,5883,230,7490,3000,11700,0.266206328,0.357884145,0,0,0.375909527,-942.5212706,-1997.044719,1054.523448,
341,352,658,3893,2967,3893,352,7870,3400,12450,0.369401571,0.09122412,0,0,0.539374309,-1307.42794,41.41839593,-1348.846336,
342,0,326,653,2789,2789,0,3768,2600,7558,0.335317662,0.457557693,0,0,0.207124644,-1875.456321,-2122.3868,246.9304787,
343,145,773,1502,7688,7688,145,10108,4200,15508,0.145974665,0.289701977,0,0,0.564323358,1564.430873,-874.0783463,2438.50922,
344,41,384,2622,1337,2622,41,4384,2600,8214,0.265271259,0.375509546,0,0,0.359219194,-1212.129282,-995.5763073,-216.5529743,
345,0,538,622,4026,4026,0,5186,3400,9736,0.211652819,0.27861016,0,0,0.509737021,7.295185488,-689.5090295,696.804215,
346,62,388,1963,1502,1963,62,3915,2600,7715,0.396964047,0.211464479,0,0,0.391571474,-1359.544519,-3061.085433,1701.540914,
347,58,1367,4103,13994,13994,58,19522,3000,23772,0.155990194,0.371293744,0,0,0.472716062,2428.649236,1576.836879,851.8123575,
348,220,1428,4345,11701,11701,220,17694,3000,21914,0.330403062,0.376758627,0,0,0.292838311,-3614.351005,-4794.633951,1180.282946,
349,146,884,1135,5048,5048,146,7213,3000,11433,0.39070099,0.492312494,0,0,0.116986515,-3721.595828,-3436.248329,-285.3474992,
350,0,174,1554,3499,3499,0,5227,2200,8637,0.305878808,0.447436577,0,0,0.246684616,-1720.039525,-1548.001938,-172.0375862,
351,299,1085,1028,5437,5437,299,7849,3000,12019,0.896289995,0.076171714,0,0,0.027538291,-7122.003579,-8661.907998,1539.904419,
352,325,874,5789,3078,5789,325,10066,3800,15056,0.46837889,0.30940771,0,0,0.2222134,-4676.277191,-5625.72138,949.4441886,
353,52,417,3394,8388,8388,52,12251,3400,16841,0.314540456,0.327409032,0,0,0.358050512,-1981.916775,-1502.19686,-479.7199145,
354,321,576,1972,9608,9608,321,12477,3000,16707,0.351402006,0.63172196,0,0,0.016876034,-6122.880982,-5183.861661,-939.0193206,
355,233,685,1041,5377,5377,233,7336,4200,12696,0.190464064,0.320491917,0,0,0.48904402,-227.6679825,-234.203898,6.535915444,
356,153,447,1027,7363,7363,153,8990,3000,13200,0.245371004,0.506481343,0,0,0.248147653,-1936.184782,-3470.708034,1534.523252,
357,0,1027,3788,8715,8715,0,13530,2600,17350,0.386506599,0.377381151,0,0,0.23611225,-4152.907022,-5007.567624,854.6606019,
358,152,2960,8835,1681,8835,152,13628,4600,19458,0.365061967,0.045807351,0,0,0.589130682,-70.35658386,-1454.425649,1384.069065,
359,13,374,1003,3976,3976,13,5366,3000,9586,0.322626349,0.552596525,0,0,0.124777126,-2894.510811,-2069.111657,-825.3991535,
360,52,505,2416,8981,8981,52,11954,2600,15754,0.162743236,0.506526533,0,0,0.330730231,-309.3113918,-247.5093857,-61.80200608,
361,246,689,1768,5964,5964,246,8667,5400,15207,0.104310047,0.035043879,0,0,0.860646074,3827.882124,1110.287866,2717.594259,
362,36,647,3904,1342,3904,36,5929,3000,10129,0.19213347,0.280604082,0,0,0.527262448,58.47956124,-368.5146565,426.9942178,
363,306,1196,4543,11791,11791,306,17836,3000,22046,0.659742445,0.301510463,0,0,0.038747092,-12226.6873,-10547.72347,-1678.963824,
364,308,476,902,5451,5451,308,7137,3400,11697,0.519653625,0.010487244,0,0,0.469859131,-1327.93904,-2734.609319,1406.67028,
365,340,2322,2053,13760,13760,340,18475,3800,23485,0.43330793,0.410074543,0,0,0.156617527,-7461.840065,-5471.986427,-1989.853637,
