Mon Jan 16 15:04:15 JST 2023,,,,,,,,,,,,,,,,,,,
SCE-5000_SEED(0),,,,,,,,,,,,,,,,,,,
VisitorId,sumWaitingTime,waitingTime[0],waitingTime[1],waitingTime[2],waitingTime[3],movingTime,travelTime,,,,,,,,,,,,
4483,28468,27978,0,490,0,3000,32688,,,,,,,,,,,,
4484,28800,27984,0,816,0,2600,32610,,,,,,,,,,,,
4485,19047,7819,8281,2586,361,3800,24027,,,,,,,,,,,,
4486,20177,7412,4767,701,7297,3400,24747,,,,,,,,,,,,
4487,12772,1650,4673,4203,2246,4200,18112,,,,,,,,,,,,
4488,16792,6730,4813,3464,1785,3000,20962,,,,,,,,,,,,
4489,28432,27991,0,0,441,2200,31842,,,,,,,,,,,,
4490,20775,7416,4774,7621,964,3400,25355,,,,,,,,,,,,
4491,22890,6006,8253,7446,1185,3800,27890,,,,,,,,,,,,
4492,31658,5473,8553,4199,13433,3000,35878,,,,,,,,,,,,
4493,17379,4635,8532,1800,2412,4600,23159,,,,,,,,,,,,
4494,12774,1644,4675,4231,2224,4200,18114,,,,,,,,,,,,
4495,28697,28002,0,695,0,3000,32917,,,,,,,,,,,,
4496,28797,28004,0,793,0,2600,32607,,,,,,,,,,,,
4497,21150,6738,11510,395,2507,3800,26140,,,,,,,,,,,,
4498,28927,28001,0,505,421,3000,33157,,,,,,,,,,,,
4499,27997,27997,0,0,0,3000,32187,,,,,,,,,,,,
4500,18700,6085,9396,2394,825,4600,24500,,,,,,,,,,,,
4501,28988,28007,0,0,981,2600,32808,,,,,,,,,,,,
4502,21880,6143,9328,621,5788,3800,26880,,,,,,,,,,,,
4503,20724,3295,11684,2895,2850,3400,25314,,,,,,,,,,,,
4504,29539,28066,933,106,434,2600,33389,,,,,,,,,,,,
4505,21005,6172,3006,3993,7834,3400,25595,,,,,,,,,,,,
4506,28087,28087,0,0,0,3000,32287,,,,,,,,,,,,
4507,28508,28104,0,399,5,3000,32718,,,,,,,,,,,,
4508,14670,6177,1487,3466,3540,3000,18850,,,,,,,,,,,,
4509,25067,5530,4747,8525,6265,3000,29277,,,,,,,,,,,,
4510,22409,6208,8346,7461,394,3400,27019,,,,,,,,,,,,
4511,29600,29600,0,0,0,3400,34210,,,,,,,,,,,,
4512,21343,2542,8461,4310,6030,2600,25123,,,,,,,,,,,,
4513,29166,28160,742,0,264,3000,33426,,,,,,,,,,,,
4514,29063,28196,867,0,0,2600,32883,,,,,,,,,,,,
4515,13730,6229,1228,3602,2671,7000,21910,,,,,,,,,,,,
4516,14866,2581,8499,3332,454,2600,18636,,,,,,,,,,,,
4517,29067,28194,873,0,0,2600,32867,,,,,,,,,,,,
4518,29180,28237,828,6,109,3000,33430,,,,,,,,,,,,
4519,19935,3609,2977,11277,2072,3800,24935,,,,,,,,,,,,
4520,29266,28246,0,518,502,2600,33106,,,,,,,,,,,,
4521,29269,28261,0,497,511,2600,33099,,,,,,,,,,,,
4522,28870,28260,0,0,610,3000,33080,,,,,,,,,,,,
4523,18032,3131,3677,4805,6419,4600,23812,,,,,,,,,,,,
4524,28263,28263,0,0,0,2600,32043,,,,,,,,,,,,
4525,28264,28264,0,0,0,3000,32454,,,,,,,,,,,,
4526,16960,7547,3337,2238,3838,4600,22730,,,,,,,,,,,,
4527,12268,2811,4134,4746,577,3400,16808,,,,,,,,,,,,
4528,20572,3121,4593,7480,5378,5400,27162,,,,,,,,,,,,
4529,28447,28274,0,173,0,3400,33067,,,,,,,,,,,,
4530,24178,5498,3579,8565,6536,3800,29208,,,,,,,,,,,,
4531,21265,6871,4279,3171,6944,4200,26665,,,,,,,,,,,,
4532,20733,7569,8020,2167,2977,6200,28143,,,,,,,,,,,,
4533,19146,5528,9097,4051,470,2600,22916,,,,,,,,,,,,
4534,18514,2812,4131,4854,6717,3800,23484,,,,,,,,,,,,
4535,28581,28358,0,223,0,3800,33571,,,,,,,,,,,,
4536,17278,2620,8161,3693,2804,3000,21468,,,,,,,,,,,,
4537,28424,28375,0,0,49,3000,32604,,,,,,,,,,,,
4538,29905,2626,8214,615,18450,4200,35305,,,,,,,,,,,,
4539,21154,12260,7781,848,265,3000,25354,,,,,,,,,,,,
4540,28842,28418,0,421,3,2600,32652,,,,,,,,,,,,
4541,28874,28434,0,440,0,3000,33114,,,,,,,,,,,,
4542,28929,28470,0,459,0,3000,33129,,,,,,,,,,,,
4543,17150,4581,1699,8252,2618,3800,22110,,,,,,,,,,,,
4544,22348,3421,1883,11511,5533,3400,26958,,,,,,,,,,,,
4545,28650,28505,0,145,0,3000,32860,,,,,,,,,,,,
4546,28553,28508,0,0,45,2600,32343,,,,,,,,,,,,
4547,28515,28515,0,0,0,3000,32695,,,,,,,,,,,,
4548,22545,1221,11869,7480,1975,3400,27135,,,,,,,,,,,,
4549,21586,6302,4675,556,10053,3800,26576,,,,,,,,,,,,
4550,28519,28519,0,0,0,2600,32299,,,,,,,,,,,,
4551,29836,1803,3897,4276,19860,4200,35226,,,,,,,,,,,,
4552,19372,1814,3914,11385,2259,3400,23962,,,,,,,,,,,,
4553,18399,4570,3070,8163,2596,3000,22569,,,,,,,,,,,,
4554,22360,4757,8169,9023,411,5400,28960,,,,,,,,,,,,
4555,18618,2704,8601,495,6818,3000,22798,,,,,,,,,,,,
4556,21917,5544,9248,6392,733,5000,28137,,,,,,,,,,,,
4557,28516,28516,0,0,0,3000,32716,,,,,,,,,,,,
4558,28823,28518,0,305,0,2600,32613,,,,,,,,,,,,
4559,19851,5536,2956,606,10753,4600,25651,,,,,,,,,,,,
4560,23253,6420,11241,5592,0,4200,28663,,,,,,,,,,,,
4561,21626,6450,11420,2659,1097,4200,27026,,,,,,,,,,,,
4562,14759,2713,8301,3203,542,3000,18939,,,,,,,,,,,,
4563,29138,28522,0,0,616,2600,32958,,,,,,,,,,,,
4564,28695,28592,0,103,0,3000,32895,,,,,,,,,,,,
4565,19563,7571,4717,599,6676,2600,23333,,,,,,,,,,,,
4566,17185,4576,7175,3262,2172,5400,23765,,,,,,,,,,,,
4567,21702,3679,11457,2359,4207,4200,27122,,,,,,,,,,,,
4568,29053,28610,0,0,443,3000,33263,,,,,,,,,,,,
4569,21477,4576,9005,7307,589,3400,26057,,,,,,,,,,,,
4570,16311,5524,3031,4711,3045,3400,20881,,,,,,,,,,,,
4571,22728,7698,4807,715,9508,3000,26908,,,,,,,,,,,,
4572,28619,28619,0,0,0,3000,32789,,,,,,,,,,,,
4573,24289,5555,9343,1674,7717,3000,28509,,,,,,,,,,,,
4574,18317,5578,4759,7748,232,4600,24097,,,,,,,,,,,,
4575,21836,4615,7174,684,9363,4200,27226,,,,,,,,,,,,
4576,20461,2709,3917,7597,6238,4600,26271,,,,,,,,,,,,
4577,20341,12006,3205,3522,1608,3800,25331,,,,,,,,,,,,
4578,28676,28676,0,0,0,3400,33276,,,,,,,,,,,,
4579,17587,7559,7760,890,1378,7800,26597,,,,,,,,,,,,
4580,17388,3673,1624,3507,8584,5000,23558,,,,,,,,,,,,
4581,28812,28705,0,107,0,3000,33032,,,,,,,,,,,,
4582,28698,28698,0,0,0,2600,32478,,,,,,,,,,,,
4583,28944,28735,0,209,0,2600,32754,,,,,,,,,,,,
4584,29281,28739,464,0,78,3000,33541,,,,,,,,,,,,
4585,21608,12201,2214,6016,1177,5000,27808,,,,,,,,,,,,
4586,23976,5675,11229,6265,807,2200,27406,,,,,,,,,,,,
4587,28747,28747,0,0,0,3000,32937,,,,,,,,,,,,
4588,28754,28754,0,0,0,3000,32954,,,,,,,,,,,,
4589,19366,4734,3026,11294,312,3800,24336,,,,,,,,,,,,
4590,28756,28756,0,0,0,3000,32966,,,,,,,,,,,,
4591,28759,28759,0,0,0,2600,32539,,,,,,,,,,,,
4592,30005,4738,8525,429,16313,4200,35395,,,,,,,,,,,,
4593,16181,4739,3035,7938,469,4600,21941,,,,,,,,,,,,
4594,22699,3747,8287,9952,713,4600,28519,,,,,,,,,,,,
4595,13952,2705,7406,3234,607,2600,17732,,,,,,,,,,,,
4596,29025,28753,0,272,0,3000,33245,,,,,,,,,,,,
4597,18310,3784,11252,2383,891,5000,24510,,,,,,,,,,,,
4598,18471,4740,4224,3307,6200,4200,23851,,,,,,,,,,,,
4599,19122,2703,2057,7241,7121,5000,25312,,,,,,,,,,,,
4600,29009,28763,0,246,0,3000,33229,,,,,,,,,,,,
4601,30705,5651,11384,2411,11259,3800,35745,,,,,,,,,,,,
4602,23552,12198,2476,7731,1147,2600,27362,,,,,,,,,,,,
4603,28831,28831,0,0,0,3000,33041,,,,,,,,,,,,
4604,16420,3801,9101,3031,487,4200,21790,,,,,,,,,,,,
4605,22666,7952,3152,7781,3781,6200,30096,,,,,,,,,,,,
4606,28850,28850,0,0,0,2600,32640,,,,,,,,,,,,
4607,18985,5678,8631,3142,1534,2600,22785,,,,,,,,,,,,
4608,29190,28859,331,0,0,2600,32990,,,,,,,,,,,,
4609,28907,28907,0,0,0,3000,33097,,,,,,,,,,,,
4610,15398,3470,8151,573,3204,2600,19178,,,,,,,,,,,,
4611,29369,28921,0,142,306,2600,33219,,,,,,,,,,,,
4612,19824,3860,11444,3591,929,3800,24804,,,,,,,,,,,,
4613,16172,4739,3081,7968,384,4600,21932,,,,,,,,,,,,
4614,21553,7950,3140,7870,2593,5800,28573,,,,,,,,,,,,
4615,18749,3861,4750,8696,1442,3400,23309,,,,,,,,,,,,
4616,16532,7956,4762,3227,587,3000,20692,,,,,,,,,,,,
4617,20001,3867,11447,2972,1715,5000,26191,,,,,,,,,,,,
4618,19795,3476,11688,1679,2952,3000,23975,,,,,,,,,,,,
4619,28934,28934,0,0,0,2600,32714,,,,,,,,,,,,
4620,15512,7730,1152,2524,4106,4200,20862,,,,,,,,,,,,
4621,18953,3950,8486,4183,2334,3800,23933,,,,,,,,,,,,
4622,16452,3974,2978,9024,476,3800,21412,,,,,,,,,,,,
4623,29020,28968,0,0,52,3000,33250,,,,,,,,,,,,
4624,28972,28972,0,0,0,3000,33172,,,,,,,,,,,,
4625,29313,28982,0,0,331,2600,33153,,,,,,,,,,,,
4626,29017,28995,0,0,22,3000,33267,,,,,,,,,,,,
4627,29327,28996,0,0,331,2600,33137,,,,,,,,,,,,
4628,19538,7727,1179,3360,7272,3400,24128,,,,,,,,,,,,
4629,28997,28997,0,0,0,2600,32807,,,,,,,,,,,,
4630,19029,5689,9414,3632,294,3400,23599,,,,,,,,,,,,
4631,28996,28996,0,0,0,3000,33186,,,,,,,,,,,,
4632,30255,4021,8453,549,17232,3800,35255,,,,,,,,,,,,
4633,13512,4026,7275,542,1669,5400,20082,,,,,,,,,,,,
4634,19015,7801,1172,2514,7528,3400,23595,,,,,,,,,,,,
4635,25125,7853,11285,4758,1229,3400,29765,,,,,,,,,,,,
4636,29003,29003,0,0,0,3000,33193,,,,,,,,,,,,
4637,15173,4052,7290,624,3207,3400,19753,,,,,,,,,,,,
4638,24181,4584,8933,2165,8499,2600,27971,,,,,,,,,,,,
4639,21890,7073,4678,669,9470,3400,26480,,,,,,,,,,,,
4640,19341,7922,8489,1153,1777,5800,26341,,,,,,,,,,,,
4641,19632,7666,2594,7210,2162,3800,24642,,,,,,,,,,,,
4642,19165,5673,4661,8579,252,3800,24135,,,,,,,,,,,,
4643,18298,2940,1430,7615,6313,6600,26088,,,,,,,,,,,,
4644,21912,12183,7726,300,1703,2600,25722,,,,,,,,,,,,
4645,29384,29089,295,0,0,3000,33614,,,,,,,,,,,,
4646,29295,29136,159,0,0,2600,33115,,,,,,,,,,,,
4647,29149,29149,0,0,0,3000,33319,,,,,,,,,,,,
4648,29309,29185,124,0,0,3000,33559,,,,,,,,,,,,
4649,23421,3518,8229,10781,893,3000,27641,,,,,,,,,,,,
4650,22855,7460,7539,6984,872,3800,27875,,,,,,,,,,,,
4651,29202,29184,0,0,18,3000,33412,,,,,,,,,,,,
4652,22602,7516,11274,2580,1232,3400,27212,,,,,,,,,,,,
4653,17036,1296,8109,3694,3937,4200,22396,,,,,,,,,,,,
4654,14124,3490,4558,2553,3523,3000,18284,,,,,,,,,,,,
4655,29369,29217,152,0,0,2600,33189,,,,,,,,,,,,
4656,18960,7661,7391,2969,939,5400,25550,,,,,,,,,,,,
4657,29398,29221,0,177,0,3400,34038,,,,,,,,,,,,
4658,29231,29231,0,0,0,3000,33441,,,,,,,,,,,,
4659,19802,5872,11464,2234,232,4200,25202,,,,,,,,,,,,
4660,29242,29242,0,0,0,3000,33462,,,,,,,,,,,,
4661,29244,29244,0,0,0,3000,33454,,,,,,,,,,,,
4662,19587,12305,3281,2866,1135,5800,26577,,,,,,,,,,,,
4663,29528,29246,0,282,0,3000,33758,,,,,,,,,,,,
4664,15468,5928,4277,2443,2820,4200,20858,,,,,,,,,,,,
4665,20870,5925,9303,3756,1886,3000,25060,,,,,,,,,,,,
4666,29352,29243,109,0,0,3000,33602,,,,,,,,,,,,
4667,29362,29254,108,0,0,2600,33162,,,,,,,,,,,,
4668,14818,5927,3626,4774,491,2600,18588,,,,,,,,,,,,
4669,18265,7703,4159,4138,2265,4600,24045,,,,,,,,,,,,
4670,22382,7099,4298,10794,191,2600,26182,,,,,,,,,,,,
4671,20884,7711,4846,7848,479,3800,25864,,,,,,,,,,,,
4672,18536,7139,7212,1858,2327,3800,23546,,,,,,,,,,,,
4673,29340,29340,0,0,0,2600,33120,,,,,,,,,,,,
4674,20936,5976,1434,11328,2198,4200,26326,,,,,,,,,,,,
4675,29350,29350,0,0,0,3000,33570,,,,,,,,,,,,
4676,29396,29396,0,0,0,3000,33586,,,,,,,,,,,,
4677,17946,8232,8600,859,255,6200,25326,,,,,,,,,,,,
4678,19438,7703,4916,503,6316,3400,24018,,,,,,,,,,,,
4679,21208,6096,11225,3024,863,3000,25408,,,,,,,,,,,,
4680,29723,29408,0,315,0,3000,33963,,,,,,,,,,,,
4681,24221,7824,7551,8553,293,3400,28841,,,,,,,,,,,,
4682,18418,7170,9238,1573,437,3000,22598,,,,,,,,,,,,
4683,29440,29440,0,0,0,3000,33630,,,,,,,,,,,,
4684,16699,7176,7505,1632,386,5000,22889,,,,,,,,,,,,
4685,22331,3439,8670,648,9574,3400,26931,,,,,,,,,,,,
4686,29443,29443,0,0,0,3400,34053,,,,,,,,,,,,
4687,16362,1254,8309,4007,2792,3400,20942,,,,,,,,,,,,
4688,20053,1291,4675,3377,10710,4200,25433,,,,,,,,,,,,
4689,29510,29482,0,0,28,2600,33340,,,,,,,,,,,,
4690,21105,3618,4717,3617,9153,5000,27295,,,,,,,,,,,,
4691,19583,3614,4572,594,10803,4600,25363,,,,,,,,,,,,
4692,17570,3613,2974,7589,3394,5000,23750,,,,,,,,,,,,
4693,29478,29478,0,0,0,2600,33268,,,,,,,,,,,,
4694,29490,29490,0,0,0,3000,33710,,,,,,,,,,,,
4695,20783,6082,1506,11270,1925,3000,24983,,,,,,,,,,,,
4696,29506,29506,0,0,0,2600,33286,,,,,,,,,,,,
4697,29722,29508,0,214,0,3000,33952,,,,,,,,,,,,
4698,20000,6089,3528,8148,2235,2600,23810,,,,,,,,,,,,
4699,29507,29507,0,0,0,3000,33747,,,,,,,,,,,,
4700,29528,29510,0,0,18,2600,33348,,,,,,,,,,,,
4701,17970,1714,3814,4688,7754,3400,22540,,,,,,,,,,,,
4702,17232,6114,8157,488,2473,4600,23032,,,,,,,,,,,,
4703,22204,12301,676,7884,1343,3800,27184,,,,,,,,,,,,
4704,18004,3609,1931,4728,7736,3400,22574,,,,,,,,,,,,
4705,29520,29520,0,0,0,3000,33700,,,,,,,,,,,,
4706,22838,7208,4801,3222,7607,4200,28248,,,,,,,,,,,,
4707,29591,29591,0,0,0,3000,33761,,,,,,,,,,,,
4708,16579,6456,2965,4359,2799,3400,21149,,,,,,,,,,,,
4709,20255,7854,2681,506,9214,5800,27255,,,,,,,,,,,,
4710,18733,7877,7473,3096,287,4600,24513,,,,,,,,,,,,
4711,29613,29613,0,0,0,3000,33803,,,,,,,,,,,,
4712,19014,1622,8711,2365,6316,3800,23994,,,,,,,,,,,,
4713,24272,12280,7722,884,3386,3800,29292,,,,,,,,,,,,
4714,29655,29655,0,0,0,3000,33855,,,,,,,,,,,,
4715,18908,3668,8696,4206,2338,3000,23078,,,,,,,,,,,,
4716,16179,1639,3049,8921,2570,5800,23149,,,,,,,,,,,,
4717,18704,3634,4739,8042,2289,3400,23284,,,,,,,,,,,,
4718,16922,3719,7060,2224,3919,4200,22302,,,,,,,,,,,,
4719,29700,29664,0,36,0,3000,33950,,,,,,,,,,,,
4720,23309,6562,3376,8607,4764,3000,27529,,,,,,,,,,,,
4721,29700,29700,0,0,0,3000,33930,,,,,,,,,,,,
4722,29705,29705,0,0,0,2600,33535,,,,,,,,,,,,
4723,19367,7189,9312,2620,246,3400,23947,,,,,,,,,,,,
4724,17025,3760,8693,3102,1470,4600,22815,,,,,,,,,,,,
4725,12719,1672,4555,3323,3169,5800,19669,,,,,,,,,,,,
4726,29737,29737,0,0,0,2600,33517,,,,,,,,,,,,
4727,19197,7862,3194,7809,332,5000,25387,,,,,,,,,,,,
4728,29737,29737,0,0,0,3000,33927,,,,,,,,,,,,
4729,18223,4592,8968,2038,2625,2600,21983,,,,,,,,,,,,
4730,29762,29762,0,0,0,2600,33562,,,,,,,,,,,,
4731,22083,1767,11775,7333,1208,3000,26283,,,,,,,,,,,,
4732,29765,29765,0,0,0,3000,33975,,,,,,,,,,,,
4733,17272,3749,9176,1785,2562,4200,22652,,,,,,,,,,,,
4734,23346,1718,8759,6843,6026,4600,29156,,,,,,,,,,,,
4735,29764,29764,0,0,0,3000,33954,,,,,,,,,,,,
4736,19660,6550,9299,3593,218,3000,23830,,,,,,,,,,,,
4737,19203,6610,9221,2448,924,4200,24593,,,,,,,,,,,,
4738,15115,7958,4868,571,1718,4200,20465,,,,,,,,,,,,
4739,21201,6643,11261,2072,1225,4600,27021,,,,,,,,,,,,
4740,29754,29754,0,0,0,3000,33924,,,,,,,,,,,,
4741,29768,29768,0,0,0,2600,33608,,,,,,,,,,,,
4742,22241,12301,720,7814,1406,3800,27221,,,,,,,,,,,,
4743,18822,3776,9228,3817,2001,4600,24592,,,,,,,,,,,,
4744,29856,29856,0,0,0,3000,34086,,,,,,,,,,,,
4745,16644,3812,4291,8085,456,4600,22424,,,,,,,,,,,,
4746,18912,6635,8090,1841,2346,3000,23112,,,,,,,,,,,,
4747,17385,1786,8736,4221,2642,3800,22335,,,,,,,,,,,,
4748,19887,7891,8810,2985,201,3400,24457,,,,,,,,,,,,
4749,20775,1835,3799,8165,6976,4200,26165,,,,,,,,,,,,
4750,15259,7997,4915,516,1831,3800,20209,,,,,,,,,,,,
4751,17731,7186,7371,2786,388,3000,21931,,,,,,,,,,,,
4752,19560,6332,11430,1405,393,3400,24160,,,,,,,,,,,,
4753,21808,6362,11425,2241,1780,3800,26808,,,,,,,,,,,,
4754,29860,29860,0,0,0,2600,33660,,,,,,,,,,,,
4755,19808,6819,1217,3359,8413,3000,23998,,,,,,,,,,,,
4756,29905,29905,0,0,0,2600,33695,,,,,,,,,,,,
4757,23787,12461,7950,1321,2055,3800,28817,,,,,,,,,,,,
4758,29919,29919,0,0,0,3000,34139,,,,,,,,,,,,
4759,24488,6389,11351,2791,3957,3000,28698,,,,,,,,,,,,
4760,16607,6851,2712,4389,2655,3800,21577,,,,,,,,,,,,
4761,22977,7257,11190,860,3670,4600,28797,,,,,,,,,,,,
4762,21920,6380,11366,2909,1265,3400,26530,,,,,,,,,,,,
4763,20559,7781,4866,1818,6094,4200,25939,,,,,,,,,,,,
4764,19700,7863,3442,7468,927,4200,25100,,,,,,,,,,,,
4765,22031,12206,7860,1816,149,4200,27421,,,,,,,,,,,,
4766,17506,3793,7200,4148,2365,4200,22886,,,,,,,,,,,,
4767,18894,3793,9278,3885,1938,4600,24664,,,,,,,,,,,,
4768,18617,12460,3382,2388,387,3400,23207,,,,,,,,,,,,
4769,29933,29933,0,0,0,2600,33723,,,,,,,,,,,,
4770,16507,7965,4052,4095,395,4600,22257,,,,,,,,,,,,
4771,21584,7299,11404,1153,1728,2600,25394,,,,,,,,,,,,
4772,21454,6888,4253,8527,1786,3400,26054,,,,,,,,,,,,
4773,15734,3832,4209,7225,468,5800,22714,,,,,,,,,,,,
4774,29965,29965,0,0,0,2600,33795,,,,,,,,,,,,
4775,29970,29970,0,0,0,2600,33800,,,,,,,,,,,,
4776,20612,12191,633,7470,318,4600,26402,,,,,,,,,,,,
4777,17520,3915,8989,2005,2611,3400,22100,,,,,,,,,,,,
4778,16663,2020,8100,6080,463,8200,26053,,,,,,,,,,,,
4779,29976,29976,0,0,0,2600,33786,,,,,,,,,,,,
4780,29990,29990,0,0,0,2600,33820,,,,,,,,,,,,
4781,16185,6948,3410,4265,1562,3800,21165,,,,,,,,,,,,
4782,23487,4671,3045,8017,7754,3400,28087,,,,,,,,,,,,
4783,21322,6448,11543,2809,522,3000,25522,,,,,,,,,,,,
4784,29991,29991,0,0,0,2600,33841,,,,,,,,,,,,
4785,17489,3926,9014,3057,1492,3800,22469,,,,,,,,,,,,
4786,21090,7069,4891,2204,6926,3000,25280,,,,,,,,,,,,
4787,29993,29993,0,0,0,2600,33793,,,,,,,,,,,,
4788,21709,7316,2623,3227,8543,4600,27529,,,,,,,,,,,,
4789,29995,29995,0,0,0,3000,34165,,,,,,,,,,,,
4790,30009,30009,0,0,0,3400,34649,,,,,,,,,,,,
4791,20526,7078,4899,8335,214,3000,24696,,,,,,,,,,,,
4792,20386,12201,4219,2554,1412,4200,25776,,,,,,,,,,,,
4793,20891,7366,4644,8579,302,7000,29101,,,,,,,,,,,,
4794,23145,1800,8744,4223,8378,3400,27725,,,,,,,,,,,,
4795,18863,7935,7574,2452,902,3800,23863,,,,,,,,,,,,
4796,16509,3965,1732,9242,1570,3400,21079,,,,,,,,,,,,
4797,22182,12458,7741,860,1123,3400,26802,,,,,,,,,,,,
4798,30065,30065,0,0,0,2600,33895,,,,,,,,,,,,
4799,30086,30086,0,0,0,3000,34256,,,,,,,,,,,,
4800,18640,7120,1162,2614,7744,3000,22830,,,,,,,,,,,,
4801,30591,3982,26609,0,0,3400,35221,,,,,,,,,,,,
4802,21099,6517,11508,2206,868,2600,24909,,,,,,,,,,,,
4803,30095,30095,0,0,0,2600,33905,,,,,,,,,,,,
4804,18616,4021,4532,2500,7563,3400,23196,,,,,,,,,,,,
4805,22472,7148,3380,10754,1190,3800,27482,,,,,,,,,,,,
4806,30141,30141,0,0,0,3000,34341,,,,,,,,,,,,
4807,20444,7146,8214,2631,2453,3400,25034,,,,,,,,,,,,
4808,17500,7146,3380,4361,2613,3000,21680,,,,,,,,,,,,
4809,22885,7395,4330,10459,701,3800,27885,,,,,,,,,,,,
4810,19352,7155,3399,8578,220,3000,23542,,,,,,,,,,,,
4811,30152,30152,0,0,0,3000,34372,,,,,,,,,,,,
4812,21522,6512,3404,10732,874,5000,27732,,,,,,,,,,,,
4813,30186,30186,0,0,0,3000,34376,,,,,,,,,,,,
4814,30187,30187,0,0,0,2600,33997,,,,,,,,,,,,
4815,30221,30221,0,0,0,2600,34031,,,,,,,,,,,,
4816,30223,30223,0,0,0,2600,34033,,,,,,,,,,,,
4817,18500,7911,4206,4084,2299,4600,24280,,,,,,,,,,,,
4818,15571,6497,1459,3365,4250,2600,19341,,,,,,,,,,,,
4819,30232,30232,0,0,0,3000,34482,,,,,,,,,,,,
4820,20643,7194,4905,7283,1261,4600,26443,,,,,,,,,,,,
4821,22580,2787,8787,7732,3274,3400,27190,,,,,,,,,,,,
4822,30242,30242,0,0,0,2600,34072,,,,,,,,,,,,
4823,21326,3689,8935,2256,6446,3000,25526,,,,,,,,,,,,
4824,19461,7470,8078,2974,939,4600,25251,,,,,,,,,,,,
4825,20561,2795,8735,6860,2171,4600,26341,,,,,,,,,,,,
4826,20571,1439,8745,3438,6949,3400,25151,,,,,,,,,,,,
4827,20405,3708,4678,10886,1133,4600,26195,,,,,,,,,,,,
4828,21669,1453,8282,10739,1195,4600,27449,,,,,,,,,,,,
4829,17113,4017,1806,2624,8666,4200,22483,,,,,,,,,,,,
4830,30241,30241,0,0,0,3000,34471,,,,,,,,,,,,
4831,30242,30242,0,0,0,3400,34852,,,,,,,,,,,,
4832,11231,3313,2995,4223,700,3400,15791,,,,,,,,,,,,
4833,16742,2788,7196,4232,2526,4600,22512,,,,,,,,,,,,
4834,21059,7180,3497,3483,6899,3000,25269,,,,,,,,,,,,
4835,30251,30251,0,0,0,2600,34041,,,,,,,,,,,,
4836,24281,12154,7152,915,4060,3000,28501,,,,,,,,,,,,
4837,30318,30318,0,0,0,3000,34508,,,,,,,,,,,,
4838,30381,30339,42,0,0,2600,34221,,,,,,,,,,,,
4839,30150,8042,4777,3114,14217,3800,35140,,,,,,,,,,,,
4840,30350,30350,0,0,0,3000,34610,,,,,,,,,,,,
4841,24162,8029,11325,4391,417,3000,28382,,,,,,,,,,,,
4842,30395,30395,0,0,0,3000,34615,,,,,,,,,,,,
4843,30410,30410,0,0,0,3400,35030,,,,,,,,,,,,
4844,11673,2781,4585,846,3461,5000,17813,,,,,,,,,,,,
4845,30442,30442,0,0,0,2600,34262,,,,,,,,,,,,
4846,30444,30444,0,0,0,2600,34234,,,,,,,,,,,,
4847,29276,4605,4221,542,19908,4200,34646,,,,,,,,,,,,
4848,19703,2816,8319,6889,1679,4200,25103,,,,,,,,,,,,
4849,22645,12130,3470,6886,159,3400,27245,,,,,,,,,,,,
4850,18656,8325,2472,7549,310,5000,24836,,,,,,,,,,,,
4851,21053,8067,11164,1822,0,5000,27233,,,,,,,,,,,,
4852,23000,12169,8448,2156,227,2600,26790,,,,,,,,,,,,
4853,29566,12408,3239,5859,8060,4600,35416,,,,,,,,,,,,
4854,14689,7268,1120,3179,3122,3800,19669,,,,,,,,,,,,
4855,18378,1482,3790,9370,3736,3000,22538,,,,,,,,,,,,
4856,30668,30668,0,0,0,3000,34898,,,,,,,,,,,,
4857,24472,6492,8167,2729,7084,2600,28302,,,,,,,,,,,,
4858,22615,3432,7365,10725,1093,2600,26435,,,,,,,,,,,,
4859,23390,4774,9167,9044,405,3800,28380,,,,,,,,,,,,
4860,21151,8049,8064,569,4469,3800,26151,,,,,,,,,,,,
4861,30463,30463,0,0,0,3400,35073,,,,,,,,,,,,
4862,30468,30468,0,0,0,2200,33878,,,,,,,,,,,,
4863,22121,3736,4564,8648,5173,3400,26701,,,,,,,,,,,,
4864,17777,2874,1736,11259,1908,5800,24767,,,,,,,,,,,,
4865,22320,4790,1445,11307,4778,3800,27310,,,,,,,,,,,,
4866,21707,3140,8674,4229,5664,3400,26287,,,,,,,,,,,,
4867,19181,4791,2979,3950,7461,3000,23351,,,,,,,,,,,,
4868,21880,8076,11200,1970,634,4600,27670,,,,,,,,,,,,
4869,30462,30462,0,0,0,2600,34262,,,,,,,,,,,,
4870,30477,30477,0,0,0,2600,34287,,,,,,,,,,,,
4871,22005,2943,8199,10863,0,3400,26605,,,,,,,,,,,,
4872,30479,30479,0,0,0,2600,34329,,,,,,,,,,,,
4873,30483,30483,0,0,0,2600,34333,,,,,,,,,,,,
4874,23599,6497,1453,11317,4332,2600,27419,,,,,,,,,,,,
4875,30500,30500,0,0,0,2600,34310,,,,,,,,,,,,
4876,21727,12150,3082,2614,3881,3800,26747,,,,,,,,,,,,
4877,22688,4075,9047,7020,2546,4200,28098,,,,,,,,,,,,
4878,24185,8073,8019,3043,5050,3800,29195,,,,,,,,,,,,
4879,30567,30567,0,0,0,3000,34807,,,,,,,,,,,,
4880,17499,2963,4119,3195,7222,5000,23689,,,,,,,,,,,,
4881,23961,8075,8028,1601,6257,3400,28581,,,,,,,,,,,,
4882,21323,6485,11429,2928,481,3000,25523,,,,,,,,,,,,
