Tue Jan 17 00:24:37 JST 2023,,,,,,,,,,,,,
SCE-5000_SEED(0),,,,,,,,,,,,,
VisitorId,waitingTime[0],waitingTime[1],waitingTime[2],waitingTime[3],sumWaitingTime,movingTime,travelTime,preference[0](WT),preference[1](MT),preference[2](TT),preference[3](smooth),preference[4](bias),utility
263,0,263,370,593,1226,3000,5396,0.148081473,0.370059115,0.481859412,0,0,-3891.83862
264,305,497,3410,3266,7478,3800,12468,0.204644866,0.189811629,0.605543505,0,0,-9801.534921
265,557,455,804,2850,4666,3400,9246,0.386083147,0.106830773,0.50708608,0,0,-6853.206485
266,363,1730,1660,4188,7941,2600,11721,0.462977015,0.17588624,0.361136745,0,0,-8366.688487
267,374,1918,1937,11147,15376,3000,19586,0.422209648,2.10E-04,0.577580178,0,0,-17805.01143
268,647,2513,4063,3963,11186,4200,16616,0.259722531,0.486316908,0.253960562,0,0,-9167.595932
269,65,419,724,1227,2435,3000,6635,0.279846592,0.108749414,0.611403994,0,0,-5064.340195
270,93,1427,2863,2740,7123,2600,10913,0.129294793,0.43844372,0.432261487,0,0,-6778.190089
271,72,1421,952,579,3024,2600,6834,0.460946221,0.480304462,0.058749318,0,0,-3044.185808
272,140,1678,3124,2217,7159,2600,10949,0.314814649,0.292197039,0.392988312,0,0,-7316.299403
273,0,2180,617,1988,4785,3000,8975,0.596210542,0.006764014,0.397025443,0,0,-6436.462843
274,733,2645,3750,8303,15431,4600,21231,0.385398815,0.392594635,0.22200655,0,0,-12466.4455
275,380,349,872,2732,4333,2600,8103,0.329388526,0.375933088,0.294678386,0,0,-4792.445474
276,391,1763,1220,9037,12411,3000,16611,0.618802055,0.103236711,0.277961234,0,0,-12606.8765
277,1023,2635,3861,4846,12365,5000,18585,0.69205978,0.228354969,0.079585251,0,0,-11178.18591
278,1044,3073,2755,1954,8826,4200,14196,0.109003038,0.259685974,0.631310988,0,0,-11014.83269
279,0,0,1473,1376,2849,3000,7029,0.252028623,0.487130135,0.260841242,0,0,-4012.873041
280,216,265,2712,3502,6695,3000,10885,0.026840102,0.605477531,0.367682367,0,0,-5998.349639
281,146,1026,2707,3532,7411,5000,13601,0.471942659,0.117320354,0.410736987,0,0,-9670.602576
282,0,2253,1297,3727,7277,3000,11497,0.494921969,0.45025766,0.054820372,0,0,-5582.589958
283,87,1592,10080,11299,23058,3800,28088,0.349877434,0.244647994,0.405474572,0,0,-20386.10603
284,155,1776,3169,12089,17189,3000,21399,0.318082654,0.372964971,0.308952375,0,0,-13197.68953
285,141,724,6192,7619,14676,3000,18936,0.081452182,0.229160642,0.689387176,0,0,-14937.10971
286,0,331,4330,2562,7223,3000,11443,0.127825498,0.429171804,0.443002698,0,0,-7280.078861
287,153,1702,718,1737,4310,2600,8130,0.187098323,0.145525815,0.667375863,0,0,-6610.526651
288,151,1063,6396,4178,11788,3800,16768,0.333789407,0.368203217,0.298007376,0,0,-10330.86943
289,0,1104,1092,1701,3897,3000,8057,0.660492691,0.178505296,0.161002014,0,0,-4406.649126
290,0,432,597,2430,3459,3000,7639,0.190053152,0.683593077,0.126353771,0,0,-3673.389541
291,328,518,6138,3750,10734,3000,14964,0.332666629,0.405484546,0.261848824,0,0,-8705.603046
292,318,2766,2016,1295,6395,4200,11785,0.471746146,0.468261514,0.059992341,0,0,-5690.524693
293,1027,2708,2230,1363,7328,3000,11488,0.408266448,0.333297933,0.258435619,0,0,-6960.57872
294,560,3472,839,7375,12246,3800,17226,0.479362447,0.511177492,0.009460061,0,0,-7975.706002
295,0,130,1483,2759,4372,3000,8572,0.205569665,0.759073947,0.035356388,0,0,-3479.047375
296,0,117,3765,915,4797,3000,8977,0.359590937,0.214738889,0.425670175,0,0,-6190.415547
297,329,571,645,1401,2946,3000,7136,0.302039194,0.19479824,0.503162567,0,0,-5064.77026
298,0,1174,2432,2315,5921,2600,9681,0.681757852,0.30723179,0.011010358,0,0,-4942.082169
299,211,454,4241,4601,9507,5000,15737,0.539943136,0.211700796,0.248356068,0,0,-10100.12281
300,10,1365,880,3298,5553,3400,10143,0.254983421,0.143335329,0.601681249,0,0,-8006.115971
301,0,1352,4623,3481,9456,3000,13666,0.145126304,0.408838505,0.446035191,0,0,-8694.346763
302,0,1192,3340,2909,7441,2600,11191,0.321605687,0.281414453,0.39697986,0,0,-7567.347107
303,0,0,1471,1616,3087,2600,6867,0.285161456,0.369195203,0.345643342,0,0,-4213.733768
304,0,1377,1119,1531,4027,3000,8207,0.435689815,0.152719426,0.411590759,0,0,-5590.60652
305,35,2341,1673,5226,9275,3400,13885,0.237698269,0.422283561,0.340018169,0,0,-8361.567836
306,772,878,2937,11667,16254,3000,20474,0.348278768,0.256761232,0.394959999,0,0,-14517.61783
307,774,2940,2273,7270,13257,3800,18277,0.535507753,0.235289468,0.229202779,0,0,-12182.46545
308,773,710,2747,4012,8242,3000,12452,0.227929527,0.486320831,0.285749642,0,0,-6895.712197
309,0,41,1987,3568,5596,3000,9806,0.409003556,0.08881874,0.502177704,0,0,-7479.594684
310,0,497,463,4029,4989,3000,9179,0.492303532,0.433961947,0.073734521,0,0,-4434.797331
311,198,455,1051,2776,4480,3000,8720,0.618289846,0.132041147,0.249669007,0,0,-5343.175692
312,0,1364,2933,4686,8983,2600,12773,0.409164727,0.520018795,0.070816478,0,0,-5932.114483
313,39,1609,2991,11293,15932,2600,19742,0.685205702,0.004130262,0.310664036,0,0,-17060.56533
314,75,192,2377,1675,4319,2600,8119,0.303474229,0.286258633,0.410267138,0,0,-5385.936533
315,0,1172,5740,1783,8695,2600,12465,0.416164853,0.38856943,0.195265717,0,0,-7062.82108
316,1247,5827,3750,8507,19331,3800,24361,0.353624332,0.252758519,0.393617149,0,0,-17385.3017
317,290,1406,4606,3303,9605,2600,13405,0.391017322,0.509374874,0.099607804,0,0,-6415.33866
318,5,915,2481,4084,7485,2600,11335,0.341382943,0.493172122,0.165444934,0,0,-5712.81718
319,1027,2889,17217,1996,23129,3400,27719,0.32222623,0.610490257,0.067283513,0,0,-11393.46906
320,263,360,2992,3819,7434,3000,11624,0.575698549,0.340456282,0.083845169,0,0,-6275.728101
321,1081,2978,18042,2903,25004,3400,29594,0.355170018,0.465488298,0.179341685,0,0,-15770.76915
322,551,2023,1770,3349,7693,4200,13083,0.474092052,0.080039589,0.44586836,0,0,-9816.652175
323,562,2635,4043,1757,8997,5000,15177,0.426607092,0.152077638,0.42131527,0,0,-10992.87405
324,0,1433,7496,1784,10713,2600,14523,0.300055208,0.456447033,0.243497759,0,0,-7937.571686
325,275,337,643,1978,3233,2200,6643,0.109878848,0.373744923,0.516376229,0,0,-4607.764436
326,1234,5875,4310,11276,22695,3800,27725,0.231838436,0.417164055,0.350997508,0,0,-16578.20264
327,873,2337,3822,3868,10900,3800,15890,0.308256749,0.535267938,0.156475313,0,0,-7880.40945
328,282,307,676,1177,2442,2600,6262,0.121084986,0.629256449,0.249658566,0,0,-3495.11824
329,47,645,3421,2859,6972,3000,11182,0.213361562,0.227634032,0.559004405,0,0,-8421.24617
330,0,1437,935,2751,5123,2600,8923,0.156886127,0.518354238,0.324759635,0,0,-5049.278871
331,564,2794,5089,1871,10318,5000,16508,0.36632782,0.502890285,0.130781896,0,0,-8453.169401
332,292,336,5382,7475,13485,3400,18135,0.281866971,0.382671231,0.335461798,0,0,-11185.658
333,305,133,2424,728,3590,2600,7380,0.150470372,0.291346467,0.558183162,0,0,-5417.08118
334,0,356,1097,706,2159,3000,6359,0.5200694,0.188557133,0.291373467,0,0,-3541.345112
335,45,203,2160,7560,9968,2600,13758,0.655018236,0.212810576,0.132171188,0,0,-8900.94048
336,915,2461,1989,1068,6433,2600,10193,0.411010354,0.366444052,0.222545593,0,0,-5865.19138
337,914,3767,5973,7302,17956,4200,23396,0.406708541,0.134444053,0.458847406,0,0,-18602.7175
338,926,3763,3419,1941,10049,3000,14229,0.15575021,0.315271159,0.528978631,0,0,-10037.78428
339,0,1437,587,3675,5699,3400,10279,0.405313382,0.194179281,0.400507337,0,0,-7086.905436
340,268,1392,1713,1991,5364,3400,9974,0.375909527,0.357884145,0.266206328,0,0,-5888.326711
341,79,1310,1232,7586,10207,2600,13987,0.539374309,0.09122412,0.369401571,0,0,-10909.39605
342,78,175,834,2879,3966,3000,8156,0.207124644,0.457557693,0.335317662,0,0,-4928.980274
343,989,4145,3083,3224,11441,3400,16041,0.564323358,0.289701977,0.145974665,0,0,-9782.989865
344,0,350,3590,994,4934,2600,8764,0.359219194,0.375509546,0.265271259,0,0,-5073.549642
345,0,1170,840,643,2653,2600,6403,0.509737021,0.27861016,0.211652819,0,0,-3431.931731
346,984,1929,1758,3337,8008,3800,13008,0.391571474,0.211464479,0.396964047,0,0,-9102.977709
347,58,855,2967,10024,13904,2600,17754,0.472716062,0.371293744,0.155990194,0,0,-10307.45776
348,65,1630,8804,8337,18836,3000,23056,0.292838311,0.376758627,0.330403062,0,0,-14263.95131
349,88,1812,1219,3388,6507,2600,10327,0.116986515,0.492312494,0.39070099,0,0,-6076.012869
350,313,288,616,2033,3250,2200,6660,0.246684616,0.447436577,0.305878808,0,0,-3823.238328
351,73,96,2110,7389,9668,2600,13438,0.027538291,0.076171714,0.896289995,0,0,-12508.63161
352,707,792,1459,11308,14266,4200,19656,0.2222134,0.30940771,0.46837889,0,0,-13676.06421
353,0,1335,1133,2881,5349,2600,9139,0.358050512,0.327409032,0.314540456,0,0,-5641.0609
354,71,224,2375,7778,10448,2600,14278,0.016876034,0.63172196,0.351402006,0,0,-6836.115741
355,0,1209,1007,3420,5636,2600,9396,0.48904402,0.320491917,0.190464064,0,0,-5379.13142
356,340,2932,2288,1711,7271,4600,13081,0.248147653,0.506481343,0.245371004,0,0,-7343.793869
357,0,1585,5497,7568,14650,3000,18870,0.23611225,0.377381151,0.386506599,0,0,-11884.56744
358,101,1794,6652,8313,16860,3000,21090,0.589130682,0.045807351,0.365061967,0,0,-17769.32223
359,260,136,778,1196,2370,2600,6190,0.124777126,0.552596525,0.322626349,0,0,-3729.529853
360,81,1295,2718,10492,14586,2600,18386,0.330730231,0.506526533,0.162743236,0,0,-9133.197272
361,98,1316,616,2017,4047,3400,8587,0.860646074,0.035043879,0.104310047,0,0,-4497.894222
362,0,2644,778,4044,7466,3800,12466,0.527262448,0.280604082,0.19213347,0,0,-7397.972783
363,325,1615,5441,7861,15242,2600,19052,0.038747092,0.301510463,0.659742445,0,0,-13943.92344
364,950,2650,1961,1186,6747,2600,10507,0.469859131,0.010487244,0.519653625,0,0,-8657.40703
365,884,3230,3047,1962,9123,4600,14933,0.156617527,0.410074543,0.43330793,0,0,-9785.751915
366,0,0,4010,2464,6474,3000,10694,0.571779311,0.052878312,0.375342377,0,0,-7874.245574
367,86,1671,8779,11632,22168,2600,25998,0.249373208,0.248072649,0.502554143,0,0,-19238.49678
368,0,2653,550,2239,5442,3000,9632,0.359479529,0.614370746,0.026149724,0,0,-4051.273982
369,947,4236,2908,4825,12916,3800,17916,0.404372264,0.282378894,0.313248842,0,0,-11908.07821
370,354,353,687,3301,4695,3000,8905,0.023497351,0.250004033,0.726498616,0,0,-7329.802336
371,0,1697,1351,2306,5354,3800,10374,0.09713924,0.180478985,0.722381775,0,0,-8699.892167
372,67,2453,12684,11324,26528,3400,31158,0.372993324,0.40354517,0.223461505,0,0,-18229.43407
373,95,1176,9293,7227,17791,3400,22421,0.28837925,0.405491568,0.306129182,0,0,-13372.94896
374,691,2977,2464,7320,13452,3000,17652,0.358559614,0.038513259,0.602927128,0,0,-15581.75336
375,231,1880,2804,1095,6010,3000,10220,0.169482563,0.484241457,0.34627598,0,0,-6010.255093
376,130,1403,1360,19348,22241,3800,27281,0.16211912,0.751666824,0.086214056,0,0,-8814.03093
377,230,2125,7400,7378,17133,3000,21343,0.156293763,0.17686452,0.666841718,0,0,-17440.77738
378,0,425,779,4032,5236,2600,9036,0.310644703,0.506220972,0.183134325,0,0,-4597.511951
379,0,857,873,3236,4966,2600,8766,0.367884187,0.308557739,0.323558074,0,0,-5465.47307
380,344,1076,2739,4019,8178,3000,12438,0.623649003,0.083536638,0.292814359,0,0,-8992.836457
381,221,1402,4752,1334,7709,2600,11489,0.34180793,0.434532184,0.223659886,0,0,-6334.409443
382,116,308,666,2273,3363,2600,7143,0.157129371,0.414052698,0.428817932,0,0,-4668.009573
383,918,851,1407,4590,7766,3400,12356,0.390219105,0.285143517,0.324637378,0,0,-8011.14897
384,927,850,3122,6445,11344,3800,16324,0.513166332,0.429456841,0.057376827,0,0,-8389.914187
385,1006,2993,2890,1904,8793,4200,14143,0.429556659,0.438069016,0.132374326,0,0,-7489.151652
386,123,1143,917,2036,4219,3000,8439,0.165800278,0.366546667,0.467653055,0,0,-5745.675507
387,212,1457,8794,3942,14405,2600,18225,0.238479263,0.311364921,0.450155816,0,0,-12448.93233
388,1054,979,3048,3148,8229,2600,12019,0.385004519,0.233082938,0.381912543,0,0,-8364.424678
389,339,1866,1856,4535,8596,2600,12416,0.276726588,0.339947593,0.383325819,0,0,-8021.978863
390,911,2936,2101,7658,13606,3400,18206,0.323032022,0.347038838,0.32992914,0,0,-11581.79567
391,0,80,2114,1443,3637,2600,7387,0.386415894,0.279073001,0.334511105,0,0,-4602.01794
392,346,2637,9792,3479,16254,4600,22094,0.52816065,0.008286337,0.463553012,0,0,-18864.58062
393,228,187,2645,3418,6478,2600,10278,0.104205291,0.895208054,5.87E-04,0,0,-3008.61246
394,1046,990,1752,979,4767,3400,9327,0.353897569,0.35090749,0.295194941,0,0,-5633.398394
395,112,1205,3104,2952,7373,3400,11983,0.558295414,0.155678944,0.286025642,0,0,-8073.065768
396,661,1743,1948,11125,15477,2600,19277,0.187444634,0.289033208,0.523522158,0,0,-13744.50358
397,240,512,4807,3331,8890,2600,12740,0.244705465,0.362953644,0.39234089,0,0,-8117.534006
398,665,1792,736,3805,6998,3400,11578,0.111015258,0.562900733,0.326084009,0,0,-6466.147923
399,109,2017,5488,7491,15105,3000,19345,0.236411781,0.338251454,0.425336764,0,0,-12813.89403
400,107,1422,1139,7958,10626,2600,14426,0.448540087,0.366331167,0.185128745,0,0,-8389.315284
401,1083,2748,823,4008,8662,2600,12432,0.624910048,0.33836691,0.036723042,0,0,-6749.265663
402,249,1615,579,1908,4351,4200,9721,0.256977966,0.02088151,0.722140524,0,0,-8225.741508
403,0,1594,1337,4061,6992,3000,11192,0.208274621,0.33075094,0.460974439,0,0,-7607.734891
404,0,1062,2826,2363,6251,3400,10851,0.356807475,0.422862004,0.220330521,0,0,-6058.940824
405,108,196,2795,7902,11001,2200,14431,0.048727024,0.327614442,0.623658533,0,0,-10256.81406
406,0,2469,843,3395,6707,5000,12867,0.337429314,0.299625113,0.362945573,0,0,-8431.28466
407,653,885,3054,3367,7959,3800,12939,0.289482858,0.37987014,0.330647002,0,0,-8025.74216
408,1093,652,2083,11695,15523,3800,20513,0.655686217,0.260940035,0.083373748,0,0,-12880.03497
409,0,333,678,2188,3199,2600,6999,0.397861734,0.210498833,0.391639433,0,0,-4561.141043
410,316,1811,1812,10454,14393,2600,18203,0.74568202,0.084450015,0.169867965,0,0,-14044.27792
411,1148,2794,9034,4206,17182,3000,21372,0.452703977,0.269434019,0.277862004,0,0,-14525.12854
412,0,0,680,1977,2657,2600,6467,0.724055015,0.130270753,0.145674233,0,0,-3204.593394
413,0,111,2417,6546,9074,2200,12494,0.651243056,0.153820932,0.194936012,0,0,-8683.316077
414,232,1904,2855,1105,6096,3000,10306,0.353331551,0.169266989,0.47740146,0,0,-7581.809551
415,130,887,4725,4111,9853,4200,15273,0.243159166,0.592872136,0.163968699,0,0,-7390.204164
416,136,892,3090,2746,6864,2600,10674,0.284109355,0.377017506,0.33887314,0,0,-6547.504018
417,219,1933,645,1984,4781,2600,8551,0.367659443,0.427415482,0.204925075,0,0,-4621.374368
418,672,2391,3087,3946,10096,3400,14676,0.607580862,0.235007844,0.157411294,0,0,-9243.331206
419,406,813,2205,3431,6855,3800,11875,0.512923821,0.244282919,0.242793259,0,0,-7327.537842
420,0,1749,9569,8543,19861,3400,24491,0.09087444,0.821860711,0.08726485,0,0,-6736.387096
421,0,1711,8736,1953,12400,2600,16190,0.235045328,0.566898753,0.198055918,0,0,-7595.024147
422,24,168,1781,2006,3979,2600,7759,0.324068053,0.487168893,0.188763054,0,0,-4020.718441
423,62,1414,4594,7072,13142,2600,16932,0.329913744,0.290473003,0.379613253,0,0,-11518.56784
424,212,819,8350,4055,13436,3000,17666,0.008212857,0.698178684,0.29360846,0,0,-7391.771044
425,667,990,6123,3938,11718,3000,15888,0.117001303,0.512589594,0.370409103,0,0,-8793.849875
426,0,517,3305,917,4739,3000,8899,0.494177491,0.041641225,0.464181285,0,0,-6597.580054
427,79,1270,4466,6722,12537,2600,16377,0.385991611,0.266886814,0.347121575,0,0,-11217.89258
428,62,161,2359,2023,4605,2600,8375,0.571704613,0.051405478,0.376889909,0,0,-5922.806974
429,314,484,2682,2465,5945,3000,10165,0.499659468,0.406724865,0.093615667,0,0,-5142.253387
430,103,2113,1428,2553,6197,3400,10777,0.684389235,0.276486802,0.039123964,0,0,-5602.854169
431,842,1065,3164,4216,9287,4600,15057,0.783685297,0.133807557,0.082507146,0,0,-9135.910211
432,122,2404,3314,7269,13109,3400,17719,0.4863649,0.068452008,0.445183092,0,0,-14496.69351
433,177,285,2341,2224,5027,3000,9207,0.299839468,0.354551759,0.345608773,0,0,-5752.968254
434,116,317,2369,1774,4576,3000,8796,0.358793282,0.481980235,0.159226484,0,0,-4488.334911
435,300,2456,7781,2037,12574,3000,16754,0.015701369,0.356327477,0.627971155,0,0,-11787.44016
436,407,2243,3551,7238,13439,3000,17679,0.46110553,0.518112434,0.020782036,0,0,-8118.540128
437,42,214,2193,1568,4017,3000,8237,0.64222994,0.2026459,0.155124161,0,0,-4465.533077
438,863,1075,2779,3286,8003,3400,12583,0.248931431,0.523175091,0.227893478,0,0,-6638.577184
439,864,2975,2297,7302,13438,3400,18018,0.417342589,0.145070205,0.437587206,0,0,-13985.93469
440,868,2687,2551,7311,13417,3400,18017,0.048776844,0.383252953,0.567970203,0,0,-12190.6181
441,375,199,1050,2739,4363,2200,7773,0.400646093,0.552342344,0.047011563,0,0,-3328.59294
442,0,446,2779,759,3984,2600,7744,0.502139778,0.016834965,0.481025257,0,0,-5769.355376
443,872,4973,2892,8212,16949,3800,21949,0.01392921,0.306229998,0.679840792,0,0,-16321.58572
444,444,2264,2033,5513,10254,2600,14074,0.490470208,0.035025159,0.474504632,0,0,-11798.52512
445,462,393,933,2010,3798,3000,7988,0.37297652,0.413653494,0.213369985,0,0,-4361.92475
446,1104,885,621,3165,5775,2600,9565,0.14210644,0.300870466,0.557023093,0,0,-6930.853793
447,368,2219,2911,1257,6755,2600,10535,0.172970289,0.059348591,0.76768112,0,0,-9410.241238
448,134,1589,1182,2250,5155,3000,9335,0.729837315,0.040712522,0.229450162,0,0,-6026.366194
449,0,313,829,2444,3586,2600,7386,0.338398674,0.300448228,0.361153098,0,0,-4662.139818
450,1104,2878,969,7091,12042,3800,17012,0.686313,0.301699238,0.011987762,0,0,-9614.974058
451,127,1888,3035,5696,10746,2600,14546,0.398548695,0.355329518,0.246121787,0,0,-8786.748538
452,276,1049,6616,7499,15440,3400,20060,0.160859036,0.171415668,0.667725296,0,0,-16461.04622
453,480,2136,1671,4001,8288,2600,12098,0.180107077,0.010460343,0.80943258,0,0,-11312.4397
454,479,448,1205,3169,5301,3000,9501,0.326051068,0.196634142,0.477314789,0,0,-6853.266953
455,520,2349,543,2909,6321,3400,10911,0.224632405,0.191131672,0.584235923,0,0,-8444.347275
456,887,2920,3838,3977,11622,3400,16232,0.205987562,0.421336943,0.372675495,0,0,-9875.801691
457,10,207,452,3142,3811,2200,7221,0.315384594,0.348735187,0.335880219,0,0,-4394.539161
458,51,1734,4783,7388,13956,3000,18196,0.330089653,0.199764123,0.470146223,0,0,-13760.80425
459,113,1602,5278,4195,11188,2600,14968,0.419341525,0.455476077,0.125182398,0,0,-7749.560915
460,276,445,1938,3568,6227,5000,12397,0.479358462,0.152873652,0.367767886,0,0,-8308.551885
461,528,556,3096,5368,9548,3000,13758,0.324394178,0.374533204,0.301072618,0,0,-8363.072303
462,114,1444,2933,11476,15967,2600,19827,0.046945535,0.400798062,0.552256402,0,0,-12741.24202
463,207,1038,6353,8209,15807,3400,20407,0.075638793,0.161629094,0.762732114,0,0,-17310.23556
464,540,2345,3356,2798,9039,3000,13229,0.594937897,0.163197428,0.241864674,0,0,-9066.863714
465,543,520,3124,5327,9514,3000,13704,0.156508618,0.041538801,0.801952581,0,0,-12603.59756
466,197,853,1808,837,3695,3000,7895,0.735890648,0.176407941,0.087701411,0,0,-3940.742407
467,189,399,831,2741,4160,3000,8350,0.353216655,0.529498013,0.117285332,0,0,-4037.207845
468,274,1176,2989,2787,7226,3000,11436,0.4692228,0.07534645,0.45543075,0,0,-8824.949362
469,136,1484,1039,8126,10785,2600,14635,0.329970098,0.043692559,0.626337343,0,0,-12838.77517
470,0,1761,1778,9546,13085,2600,16875,0.234909842,0.069577119,0.695513039,0,0,-14991.47833
471,156,2388,12003,1183,15730,3000,19940,0.114343562,0.474789894,0.410866543,0,0,-11415.6728
472,545,2382,653,3737,7317,2600,11127,0.186787189,0.384550829,0.428661982,0,0,-7136.275895
473,612,3826,3406,11762,19606,3800,24636,0.230777643,0.287045996,0.482176361,0,0,-17494.29808
474,242,1860,6406,4162,12670,2600,16430,0.351635487,0.323608935,0.324755578,0,0,-10632.339
475,325,1916,6982,8117,17340,2600,21190,0.187188595,0.604542841,0.208268564,0,0,-9230.872495
476,1197,2278,2533,12430,18438,3000,22658,0.284495742,0.32221507,0.393289188,0,0,-15123.32412
477,118,122,2654,2260,5154,2600,8904,0.385793459,0.418341646,0.195864895,0,0,-4820.048793
478,626,1081,6650,11958,20315,3000,24545,0.040714315,0.24838068,0.710905005,0,0,-19021.4167
479,643,2376,3174,3666,9859,3000,14089,0.05460923,0.403989425,0.541401345,0,0,-9378.164224
480,0,1969,9787,1664,13420,3000,17590,0.344848384,0.550068143,0.105083473,0,0,-8126.488033
481,689,1916,3212,3658,9475,3400,14115,0.154498724,0.426924263,0.418577014,0,0,-8823.632447
482,704,2941,2734,3939,10318,4200,15728,0.274533215,0.446124179,0.279342606,0,0,-9099.85577
483,153,295,677,1613,2738,2600,6518,0.73486914,0.076995179,0.188135682,0,0,-3438.527542
484,264,1211,6083,7483,15041,3000,19281,0.150407348,0.213228239,0.636364413,0,0,-15171.70389
485,1034,3223,3719,2994,10970,4200,16380,0.162847977,0.337614223,0.499537801,0,0,-11386.85122
486,0,288,2407,3816,6511,2600,10301,0.032795332,0.212969461,0.754235207,0,0,-8536.627875
487,223,3672,7767,8582,20244,3800,25264,0.268195808,0.124532303,0.607271888,0,0,-21244.69569
488,140,422,3872,2394,6828,3000,11018,0.443144808,0.343514829,0.213340362,0,0,-6406.921352
489,79,2299,3036,3666,9080,3800,14070,0.349875677,0.392737666,0.257386656,0,0,-8290.704535
490,202,385,1532,1966,4085,3000,8295,0.39138295,0.173613365,0.435003685,0,0,-5727.995012
491,464,657,6195,1942,9258,3400,13848,0.635425497,0.304418051,0.060156452,0,0,-7750.837176
492,84,481,1132,1325,3022,2600,6832,0.211819,0.385157355,0.403023644,0,0,-4394.983681
493,114,705,4399,12189,17407,3000,21627,0.286849235,0.337466783,0.375683982,0,0,-14130.50247
494,0,1404,2882,2906,7192,2600,10952,0.424236475,0.328657795,0.247105729,0,0,-6611.920947
495,130,1786,1426,11113,14455,3400,19065,0.296563461,0.405064015,0.298372524,0,0,-11352.51465
496,227,2179,3675,1720,7801,3800,12791,0.228897584,0.492342732,0.278759684,0,0,-7222.147551
497,165,248,708,1669,2790,2600,6570,0.18313354,0.248039247,0.568827213,0,0,-4893.039409
498,741,651,1384,4560,7336,3400,11956,0.553735356,0.40880565,0.037458994,0,0,-5900.001512
